date,year,month,month_name,market,region,market_type,lat,lon,commodity,unit,price_zmw_kg,volume_kg,quality,season,rainfall_index,inflation_index,price_trend,pct_change_mom,price_lag1,price_lag2,price_lag3,rolling_avg_3m,fra_active,shock_event,source,verified
2022-11-01,2022,11,November,Livingstone,Southern,urban,-17.8617,25.858,Onions,ZMW/kg,8.23,975,Grade B,Pre-Lean,1.15,1.703,up,5.65,7.79,7.75,5.61,7.92,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-11-01,2022,11,November,Livingstone,Southern,urban,-17.8617,25.858,Cabbage,ZMW/kg,4.21,1036,Grade B,Pre-Lean,1.05,1.703,up,4.47,4.03,3.39,2.99,3.88,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-11-01,2022,11,November,Mongu,Western,remote,-15.255,23.1267,Maize,ZMW/kg,4.32,2918,Grade A,Pre-Lean,0.92,1.703,up,8.82,3.97,3.71,3.51,4.0,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-11-01,2022,11,November,Mongu,Western,remote,-15.255,23.1267,Tomatoes,ZMW/kg,10.18,664,Grade B,Pre-Lean,1.19,1.703,up,30.01,7.83,6.9,5.17,8.3,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-11-01,2022,11,November,Mongu,Western,remote,-15.255,23.1267,Beans,ZMW/kg,13.45,892,Grade A,Pre-Lean,1.17,1.703,up,5.57,12.74,11.98,11.28,12.72,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-11-01,2022,11,November,Mongu,Western,remote,-15.255,23.1267,Groundnuts,ZMW/kg,16.46,982,Grade A,Pre-Lean,0.92,1.703,up,10.25,14.93,14.2,13.31,15.2,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-11-01,2022,11,November,Mongu,Western,remote,-15.255,23.1267,Rice,ZMW/kg,16.41,2892,Grade B,Pre-Lean,1.27,1.703,up,11.1,14.77,15.24,14.92,15.47,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-11-01,2022,11,November,Mongu,Western,remote,-15.255,23.1267,Soybeans,ZMW/kg,8.74,814,Grade B,Pre-Lean,1.02,1.703,down,-11.0,9.82,9.73,8.32,9.43,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-11-01,2022,11,November,Mongu,Western,remote,-15.255,23.1267,Sweet Potatoes,ZMW/kg,5.55,1108,Grade A,Pre-Lean,1.09,1.703,down,-3.98,5.78,4.95,4.32,5.43,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-11-01,2022,11,November,Mongu,Western,remote,-15.255,23.1267,Cassava,ZMW/kg,2.59,3265,Grade B,Pre-Lean,1.12,1.703,stable,-1.15,2.62,2.63,2.34,2.61,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-11-01,2022,11,November,Mongu,Western,remote,-15.255,23.1267,Onions,ZMW/kg,11.13,446,Grade A,Pre-Lean,0.96,1.703,up,20.98,9.2,8.99,6.82,9.77,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-11-01,2022,11,November,Mongu,Western,remote,-15.255,23.1267,Cabbage,ZMW/kg,4.96,481,Grade A,Pre-Lean,1.0,1.703,up,12.98,4.39,3.56,3.23,4.3,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-11-01,2022,11,November,Kasama,Northern,rural,-10.2167,31.1833,Maize,ZMW/kg,4.0,3075,Grade C,Pre-Lean,1.07,1.703,up,7.53,3.72,3.57,3.38,3.76,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-11-01,2022,11,November,Kasama,Northern,rural,-10.2167,31.1833,Tomatoes,ZMW/kg,9.33,1082,Grade C,Pre-Lean,1.22,1.703,up,21.01,7.71,6.31,6.08,7.78,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-11-01,2022,11,November,Kasama,Northern,rural,-10.2167,31.1833,Beans,ZMW/kg,12.2,2216,Grade B,Pre-Lean,0.94,1.703,up,12.24,10.87,9.64,9.04,10.9,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-11-01,2022,11,November,Kasama,Northern,rural,-10.2167,31.1833,Groundnuts,ZMW/kg,13.64,1426,Grade A,Pre-Lean,1.14,1.703,up,10.89,12.3,11.95,11.17,12.63,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-11-01,2022,11,November,Kasama,Northern,rural,-10.2167,31.1833,Rice,ZMW/kg,15.32,1430,Grade B,Pre-Lean,0.98,1.703,up,3.16,14.85,14.17,13.83,14.78,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-11-01,2022,11,November,Kasama,Northern,rural,-10.2167,31.1833,Soybeans,ZMW/kg,9.59,1551,Grade B,Pre-Lean,1.15,1.703,stable,1.05,9.49,8.99,8.42,9.36,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-11-01,2022,11,November,Kasama,Northern,rural,-10.2167,31.1833,Sweet Potatoes,ZMW/kg,4.42,995,Grade A,Pre-Lean,1.02,1.703,down,-5.35,4.67,3.55,3.38,4.21,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-11-01,2022,11,November,Kasama,Northern,rural,-10.2167,31.1833,Cassava,ZMW/kg,2.56,2634,Grade B,Pre-Lean,0.82,1.703,stable,0.39,2.55,2.36,2.29,2.49,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-11-01,2022,11,November,Kasama,Northern,rural,-10.2167,31.1833,Onions,ZMW/kg,9.9,534,Grade C,Pre-Lean,0.93,1.703,stable,2.17,9.69,8.01,6.43,9.2,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-11-01,2022,11,November,Kasama,Northern,rural,-10.2167,31.1833,Cabbage,ZMW/kg,4.23,944,Grade B,Pre-Lean,1.16,1.703,stable,1.44,4.17,3.7,3.08,4.03,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Lusaka,Lusaka,urban,-15.4167,28.2833,Maize,ZMW/kg,4.26,8297,Grade B,Wet/Lean,0.87,1.722,stable,2.65,4.15,3.88,3.6,4.1,1,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Lusaka,Lusaka,urban,-15.4167,28.2833,Tomatoes,ZMW/kg,9.3,1721,Grade B,Wet/Lean,0.89,1.722,stable,1.42,9.17,7.29,5.65,8.59,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Lusaka,Lusaka,urban,-15.4167,28.2833,Beans,ZMW/kg,13.89,2167,Grade A,Wet/Lean,1.03,1.722,up,16.33,11.94,11.58,11.41,12.47,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Lusaka,Lusaka,urban,-15.4167,28.2833,Groundnuts,ZMW/kg,15.64,1767,Grade B,Wet/Lean,1.04,1.722,down,-5.44,16.54,14.23,13.42,15.47,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Lusaka,Lusaka,urban,-15.4167,28.2833,Rice,ZMW/kg,14.34,2859,Grade B,Wet/Lean,1.16,1.722,up,4.06,13.78,13.8,13.07,13.97,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Lusaka,Lusaka,urban,-15.4167,28.2833,Soybeans,ZMW/kg,9.73,3446,Grade C,Wet/Lean,1.18,1.722,down,-5.9,10.34,8.94,8.67,9.67,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Lusaka,Lusaka,urban,-15.4167,28.2833,Sweet Potatoes,ZMW/kg,5.83,1733,Grade B,Wet/Lean,1.02,1.722,up,3.37,5.64,5.36,4.58,5.61,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Lusaka,Lusaka,urban,-15.4167,28.2833,Cassava,ZMW/kg,3.5,2087,Grade B,Wet/Lean,1.07,1.722,stable,2.04,3.43,3.4,3.31,3.44,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Lusaka,Lusaka,urban,-15.4167,28.2833,Onions,ZMW/kg,9.09,2264,Grade B,Wet/Lean,0.95,1.722,down,-5.8,9.65,7.97,7.23,8.9,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Lusaka,Lusaka,urban,-15.4167,28.2833,Cabbage,ZMW/kg,4.65,2607,Grade B,Wet/Lean,1.06,1.722,up,3.1,4.51,3.86,3.46,4.34,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kabwe,Central,urban,-14.4469,28.4464,Maize,ZMW/kg,4.24,3259,Grade C,Wet/Lean,0.95,1.722,up,3.41,4.1,3.69,3.22,4.01,1,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kabwe,Central,urban,-14.4469,28.4464,Tomatoes,ZMW/kg,9.3,1287,Grade B,Wet/Lean,1.16,1.722,up,11.38,8.35,6.68,6.32,8.11,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kabwe,Central,urban,-14.4469,28.4464,Beans,ZMW/kg,11.62,1052,Grade A,Wet/Lean,1.14,1.722,stable,0.43,11.57,11.49,10.35,11.56,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kabwe,Central,urban,-14.4469,28.4464,Groundnuts,ZMW/kg,15.1,1122,Grade C,Wet/Lean,1.02,1.722,up,3.99,14.52,13.39,14.09,14.34,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kabwe,Central,urban,-14.4469,28.4464,Rice,ZMW/kg,13.93,1737,Grade B,Wet/Lean,0.85,1.722,stable,2.58,13.58,12.98,13.2,13.5,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kabwe,Central,urban,-14.4469,28.4464,Soybeans,ZMW/kg,9.45,1991,Grade B,Wet/Lean,0.99,1.722,stable,-2.88,9.73,9.04,7.91,9.41,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kabwe,Central,urban,-14.4469,28.4464,Sweet Potatoes,ZMW/kg,5.46,880,Grade B,Wet/Lean,1.11,1.722,down,-5.7,5.79,4.91,4.62,5.39,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kabwe,Central,urban,-14.4469,28.4464,Cassava,ZMW/kg,3.45,1133,Grade C,Wet/Lean,0.93,1.722,up,5.18,3.28,3.29,3.1,3.34,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kabwe,Central,urban,-14.4469,28.4464,Onions,ZMW/kg,9.99,912,Grade B,Wet/Lean,1.11,1.722,up,28.08,7.8,7.54,6.6,8.44,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kabwe,Central,urban,-14.4469,28.4464,Cabbage,ZMW/kg,5.06,1104,Grade C,Wet/Lean,0.9,1.722,up,26.82,3.99,3.47,3.42,4.17,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Ndola,Copperbelt,urban,-12.9587,28.6366,Maize,ZMW/kg,4.18,4103,Grade B,Wet/Lean,1.07,1.722,stable,0.0,4.18,3.54,3.39,3.97,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Ndola,Copperbelt,urban,-12.9587,28.6366,Tomatoes,ZMW/kg,8.63,1843,Grade A,Wet/Lean,0.96,1.722,stable,-2.04,8.81,8.41,6.2,8.62,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Ndola,Copperbelt,urban,-12.9587,28.6366,Beans,ZMW/kg,12.04,1609,Grade B,Wet/Lean,0.9,1.722,stable,1.6,11.85,11.71,10.85,11.87,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Ndola,Copperbelt,urban,-12.9587,28.6366,Groundnuts,ZMW/kg,16.45,1470,Grade C,Wet/Lean,1.21,1.722,up,12.67,14.6,13.9,13.7,14.98,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Ndola,Copperbelt,urban,-12.9587,28.6366,Rice,ZMW/kg,14.22,1684,Grade C,Wet/Lean,1.06,1.722,up,7.48,13.23,13.65,12.57,13.7,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Ndola,Copperbelt,urban,-12.9587,28.6366,Soybeans,ZMW/kg,9.9,2654,Grade B,Wet/Lean,1.02,1.722,up,8.32,9.14,8.65,8.65,9.23,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Ndola,Copperbelt,urban,-12.9587,28.6366,Sweet Potatoes,ZMW/kg,6.12,1212,Grade B,Wet/Lean,1.04,1.722,up,8.9,5.62,5.24,4.62,5.66,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Ndola,Copperbelt,urban,-12.9587,28.6366,Cassava,ZMW/kg,3.46,1900,Grade A,Wet/Lean,0.86,1.722,stable,-2.26,3.54,3.23,3.08,3.41,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Ndola,Copperbelt,urban,-12.9587,28.6366,Onions,ZMW/kg,11.2,1254,Grade A,Wet/Lean,1.08,1.722,up,23.89,9.04,7.77,7.23,9.34,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Ndola,Copperbelt,urban,-12.9587,28.6366,Cabbage,ZMW/kg,4.71,1459,Grade C,Wet/Lean,1.03,1.722,up,10.56,4.26,3.66,3.73,4.21,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kitwe,Copperbelt,urban,-12.8024,28.2132,Maize,ZMW/kg,4.36,4228,Grade B,Wet/Lean,1.03,1.722,up,8.46,4.02,3.76,3.45,4.05,1,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kitwe,Copperbelt,urban,-12.8024,28.2132,Tomatoes,ZMW/kg,10.83,1199,Grade B,Wet/Lean,1.19,1.722,up,25.35,8.64,6.59,6.01,8.69,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kitwe,Copperbelt,urban,-12.8024,28.2132,Beans,ZMW/kg,11.76,1327,Grade C,Wet/Lean,0.96,1.722,stable,-2.97,12.12,12.47,11.0,12.12,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kitwe,Copperbelt,urban,-12.8024,28.2132,Groundnuts,ZMW/kg,15.1,1108,Grade B,Wet/Lean,0.9,1.722,stable,0.6,15.01,14.21,13.09,14.77,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kitwe,Copperbelt,urban,-12.8024,28.2132,Rice,ZMW/kg,14.15,2230,Grade B,Wet/Lean,1.01,1.722,stable,1.95,13.88,12.87,13.26,13.63,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kitwe,Copperbelt,urban,-12.8024,28.2132,Soybeans,ZMW/kg,8.99,2122,Grade C,Wet/Lean,0.9,1.722,down,-6.06,9.57,8.35,8.12,8.97,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kitwe,Copperbelt,urban,-12.8024,28.2132,Sweet Potatoes,ZMW/kg,6.51,903,Grade B,Wet/Lean,0.83,1.722,up,20.11,5.42,5.31,4.45,5.75,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kitwe,Copperbelt,urban,-12.8024,28.2132,Cassava,ZMW/kg,3.64,1596,Grade C,Wet/Lean,0.93,1.722,up,4.6,3.48,3.22,3.18,3.45,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kitwe,Copperbelt,urban,-12.8024,28.2132,Onions,ZMW/kg,10.38,1003,Grade C,Wet/Lean,1.15,1.722,up,7.79,9.63,7.75,6.57,9.25,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kitwe,Copperbelt,urban,-12.8024,28.2132,Cabbage,ZMW/kg,4.72,1146,Grade B,Wet/Lean,1.21,1.722,up,7.52,4.39,4.13,2.85,4.41,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Chipata,Eastern,rural,-13.6333,32.65,Maize,ZMW/kg,3.67,4520,Grade C,Wet/Lean,1.11,1.722,up,3.38,3.55,3.29,3.04,3.5,1,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Chipata,Eastern,rural,-13.6333,32.65,Tomatoes,ZMW/kg,8.9,1826,Grade B,Wet/Lean,1.17,1.722,up,10.97,8.02,6.15,5.17,7.69,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Chipata,Eastern,rural,-13.6333,32.65,Beans,ZMW/kg,11.07,2189,Grade B,Wet/Lean,1.09,1.722,up,5.43,10.5,9.0,9.48,10.19,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Chipata,Eastern,rural,-13.6333,32.65,Groundnuts,ZMW/kg,13.27,2715,Grade A,Wet/Lean,0.89,1.722,stable,1.3,13.1,12.04,11.9,12.8,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Chipata,Eastern,rural,-13.6333,32.65,Rice,ZMW/kg,13.93,1219,Grade B,Wet/Lean,1.12,1.722,stable,2.88,13.54,13.57,12.97,13.68,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Chipata,Eastern,rural,-13.6333,32.65,Soybeans,ZMW/kg,7.98,2545,Grade A,Wet/Lean,0.97,1.722,stable,0.5,7.94,8.39,7.44,8.1,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Chipata,Eastern,rural,-13.6333,32.65,Sweet Potatoes,ZMW/kg,4.84,1096,Grade C,Wet/Lean,0.96,1.722,up,5.68,4.58,4.18,3.96,4.53,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Chipata,Eastern,rural,-13.6333,32.65,Cassava,ZMW/kg,2.77,1116,Grade A,Wet/Lean,0.79,1.722,stable,1.84,2.72,2.59,2.44,2.69,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Chipata,Eastern,rural,-13.6333,32.65,Onions,ZMW/kg,8.63,659,Grade B,Wet/Lean,1.04,1.722,up,9.38,7.89,6.44,6.46,7.65,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Chipata,Eastern,rural,-13.6333,32.65,Cabbage,ZMW/kg,4.06,1116,Grade B,Wet/Lean,0.97,1.722,stable,-0.25,4.07,3.3,3.16,3.81,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Livingstone,Southern,urban,-17.8617,25.858,Maize,ZMW/kg,4.6,3498,Grade C,Wet/Lean,1.08,1.722,up,21.37,3.79,3.79,3.28,4.06,1,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Livingstone,Southern,urban,-17.8617,25.858,Tomatoes,ZMW/kg,9.36,928,Grade C,Wet/Lean,1.19,1.722,up,12.1,8.35,7.22,6.34,8.31,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Livingstone,Southern,urban,-17.8617,25.858,Beans,ZMW/kg,13.56,855,Grade C,Wet/Lean,1.05,1.722,up,9.71,12.36,10.97,10.42,12.3,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Livingstone,Southern,urban,-17.8617,25.858,Groundnuts,ZMW/kg,16.64,771,Grade B,Wet/Lean,1.04,1.722,up,11.83,14.88,13.87,13.21,15.13,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Livingstone,Southern,urban,-17.8617,25.858,Rice,ZMW/kg,14.13,1449,Grade C,Wet/Lean,0.93,1.722,stable,2.99,13.72,13.93,12.9,13.93,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Livingstone,Southern,urban,-17.8617,25.858,Soybeans,ZMW/kg,9.05,1306,Grade B,Wet/Lean,1.03,1.722,stable,-0.77,9.12,8.63,8.05,8.93,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Livingstone,Southern,urban,-17.8617,25.858,Sweet Potatoes,ZMW/kg,6.11,820,Grade C,Wet/Lean,0.99,1.722,up,15.28,5.3,5.55,4.65,5.65,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Livingstone,Southern,urban,-17.8617,25.858,Cassava,ZMW/kg,3.46,1017,Grade B,Wet/Lean,0.84,1.722,stable,0.29,3.45,3.39,2.98,3.43,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Livingstone,Southern,urban,-17.8617,25.858,Onions,ZMW/kg,10.33,774,Grade A,Wet/Lean,0.87,1.722,up,25.52,8.23,7.79,7.75,8.78,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Livingstone,Southern,urban,-17.8617,25.858,Cabbage,ZMW/kg,4.93,1154,Grade B,Wet/Lean,1.02,1.722,up,17.1,4.21,4.03,3.39,4.39,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Mongu,Western,remote,-15.255,23.1267,Maize,ZMW/kg,4.8,2624,Grade B,Wet/Lean,0.96,1.722,up,11.11,4.32,3.97,3.71,4.36,1,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Mongu,Western,remote,-15.255,23.1267,Tomatoes,ZMW/kg,10.63,586,Grade B,Wet/Lean,0.82,1.722,up,4.42,10.18,7.83,6.9,9.55,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Mongu,Western,remote,-15.255,23.1267,Beans,ZMW/kg,13.77,912,Grade A,Wet/Lean,0.92,1.722,stable,2.38,13.45,12.74,11.98,13.32,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Mongu,Western,remote,-15.255,23.1267,Groundnuts,ZMW/kg,17.47,1147,Grade B,Wet/Lean,1.2,1.722,up,6.14,16.46,14.93,14.2,16.29,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Mongu,Western,remote,-15.255,23.1267,Rice,ZMW/kg,16.49,3098,Grade A,Wet/Lean,1.11,1.722,stable,0.49,16.41,14.77,15.24,15.89,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Mongu,Western,remote,-15.255,23.1267,Soybeans,ZMW/kg,11.0,656,Grade C,Wet/Lean,0.89,1.722,up,25.86,8.74,9.82,9.73,9.85,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Mongu,Western,remote,-15.255,23.1267,Sweet Potatoes,ZMW/kg,6.19,1050,Grade C,Wet/Lean,0.86,1.722,up,11.53,5.55,5.78,4.95,5.84,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Mongu,Western,remote,-15.255,23.1267,Cassava,ZMW/kg,2.92,3365,Grade C,Wet/Lean,1.03,1.722,up,12.74,2.59,2.62,2.63,2.71,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Mongu,Western,remote,-15.255,23.1267,Onions,ZMW/kg,11.02,370,Grade C,Wet/Lean,1.02,1.722,stable,-0.99,11.13,9.2,8.99,10.45,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Mongu,Western,remote,-15.255,23.1267,Cabbage,ZMW/kg,5.44,441,Grade B,Wet/Lean,1.0,1.722,up,9.68,4.96,4.39,3.56,4.93,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kasama,Northern,rural,-10.2167,31.1833,Maize,ZMW/kg,4.52,3173,Grade C,Wet/Lean,0.75,1.722,up,13.0,4.0,3.72,3.57,4.08,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kasama,Northern,rural,-10.2167,31.1833,Tomatoes,ZMW/kg,10.08,694,Grade B,Wet/Lean,1.1,1.722,up,8.04,9.33,7.71,6.31,9.04,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kasama,Northern,rural,-10.2167,31.1833,Beans,ZMW/kg,11.84,2328,Grade B,Wet/Lean,0.91,1.722,stable,-2.95,12.2,10.87,9.64,11.64,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kasama,Northern,rural,-10.2167,31.1833,Groundnuts,ZMW/kg,14.09,2049,Grade B,Wet/Lean,0.79,1.722,up,3.3,13.64,12.3,11.95,13.34,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kasama,Northern,rural,-10.2167,31.1833,Rice,ZMW/kg,14.97,1435,Grade C,Wet/Lean,0.82,1.722,stable,-2.28,15.32,14.85,14.17,15.05,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kasama,Northern,rural,-10.2167,31.1833,Soybeans,ZMW/kg,9.54,1451,Grade B,Wet/Lean,1.09,1.722,stable,-0.52,9.59,9.49,8.99,9.54,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kasama,Northern,rural,-10.2167,31.1833,Sweet Potatoes,ZMW/kg,5.32,1129,Grade B,Wet/Lean,0.97,1.722,up,20.36,4.42,4.67,3.55,4.8,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kasama,Northern,rural,-10.2167,31.1833,Cassava,ZMW/kg,2.74,3219,Grade C,Wet/Lean,1.15,1.722,up,7.03,2.56,2.55,2.36,2.62,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kasama,Northern,rural,-10.2167,31.1833,Onions,ZMW/kg,10.42,574,Grade C,Wet/Lean,1.14,1.722,up,5.25,9.9,9.69,8.01,10.0,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2022-12-01,2022,12,December,Kasama,Northern,rural,-10.2167,31.1833,Cabbage,ZMW/kg,4.75,675,Grade A,Wet/Lean,0.93,1.722,up,12.29,4.23,4.17,3.7,4.38,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2023-01-01,2023,1,January,Lusaka,Lusaka,urban,-15.4167,28.2833,Maize,ZMW/kg,4.76,7167,Grade C,Wet/Lean,1.02,1.74,up,11.74,4.26,4.15,3.88,4.39,1,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2023-01-01,2023,1,January,Lusaka,Lusaka,urban,-15.4167,28.2833,Tomatoes,ZMW/kg,9.48,2220,Grade C,Wet/Lean,0.81,1.74,stable,1.94,9.3,9.17,7.29,9.32,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2023-01-01,2023,1,January,Lusaka,Lusaka,urban,-15.4167,28.2833,Beans,ZMW/kg,13.5,2956,Grade B,Wet/Lean,1.04,1.74,stable,-2.81,13.89,11.94,11.58,13.11,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
